disbursement_id,authorization_id,beneficiary_id,pillar_id,period,date,amount_paid,channel,disbursing_account,processed_by
DISB-000833,AUTH-000882,BEN-0077,Scholarship,2025-04,2025-04-17," KES 15,123 ",bank,498.427.0808x697,PAY-003
DISB-000103,AUTH-000104,BEN-0009,Plus,2025-01,2025-02-08,7967,bank,203-569-7117,PAY-004
DISB-000426,AUTH-000449,BEN-0040,Scholarship,2025-01,2026-04-05,14186,mobile_money,249.854.5089x2038,PAY-003
DISB-001849,AUTH-001944,BEN-0169,Vocational,2025-01,2025-02-09,9862,mobile_money,+1-451-758-6734,PAY-002
DISB-001952,AUTH-002047,BEN-0179,Tech,2026-05,,12161,bank,322-843-8649x0810,PAY-001
DISB-000008,AUTH-000008,BEN-0001,Tech,2025-11,2025-12-03,12083,bank,876-379-7643x815,PAY-003
DISB-001361,AUTH-001434,BEN-0126,Vocational,2026-01,2026-04-11,12738,mobile_money,249.854.5089x2038,PAY-004
DISB-001654,AUTH-001735,BEN-0151,Vocational,2025-09,2026-03-20,7221,bank,249.854.5089x2038,PAY-001
DISB-000804,AUTH-000852,BEN-0075,Scholarship,2025-03,2025-04-05,15966,mobile_money,986.363.1779,PAY-004
DISB-000121,AUTH-000122,BEN-0010,Tech,2025-02,2025-03-14,11900,bank,+1-319-952-0585x27722,PAY-004
DISB-000944,AUTH-001002,BEN-0088,Scholarship,2025-09,2025-09-14,14875,mobile_money,(929)592-7503,PAY-003
DISB-000025,AUTH-000026,BEN-0003,Tech,2025-08,2025-08-26,11883,bank,581-388-3552,PAY-001
DISB-000333,AUTH-000350,BEN-0030,Scholarship,2026-06,2026-07-11,14857,mobile_money,(504)789-9642,PAY-002
DISB-002083,AUTH-002187,BEN-0192,Plus,2025-12,2026-01-04,8114,bank,222-241-2462x0952,PAY-001
DISB-000114,AUTH-000115,BEN-0009,Plus,2025-09,2025-09-30,8046,mobile_money,203-569-7117,PAY-002
DISB-000129,AUTH-000130,BEN-0011,Plus,2026-02,2026-03-08,8080,bank,615-366-7652x775,PAY-002
DISB-002016,AUTH-002120,BEN-0185,Tech,2026-03,2026-03-20,9769,bank,249.854.5089x2038,PAY-002
DISB-001665,AUTH-001747,BEN-0152,Vocational,2025-07,2025-07-20,9901,bank,722-422-3105x9274,PAY-001
DISB-000970,AUTH-001029,BEN-0090,Vocational,2025-11,2025-11-24,9809,mobile_money,477.439.2603x0299,PAY-003
DISB-002071,AUTH-002175,BEN-0190,Plus,2026-04,2026-05-04,7941,bank,001-449-975-6792,PAY-004
DISB-000144,AUTH-000149,BEN-0012,Plus,2025-01,2025-01-09,6495,bank,001-220-429-7021x3556,PAY-004
DISB-002065,AUTH-002169,BEN-0190,Plus,2025-03,2025-03-27,8151,bank,001-449-975-6792,PAY-001
DISB-001185,AUTH-001249,BEN-0110,Vocational,2025-06,2025-07-01,9821,mobile_money,001-365-309-4801x4138,PAY-003
DISB-000798,AUTH-000846,BEN-0074,Scholarship,2026-02,2026-02-11,15273,mobile_money,+1-202-577-1670x145,PAY-003
DISB-000933,AUTH-000990,BEN-0086,Plus,2026-02,2026-03-04,8141,bank,(756)920-5336x452,PAY-004
DISB-000230,AUTH-000240,BEN-0020,Plus,2026-05,2026-05-28,8073,mobile_money,638.957.8652x78585,PAY-001
DISB-000357,AUTH-000375,BEN-0033,Plus,2025-07,2025-08-01,6867,mobile_money,842-493-9685,PAY-001
DISB-000788,AUTH-000836,BEN-0074,Scholarship,2025-09,2025-09-29,14963,mobile_money,+1-202-577-1670x145,PAY-004
DISB-000772,AUTH-000820,BEN-0073,Scholarship,2025-08,2025-08-29,14744,mobile_money,3027255794,PAY-003
DISB-001982,AUTH-002082,BEN-0182,Plus,2025-04,2025-04-27,7925,bank,+1-284-207-6789x973,PAY-003
DISB-001068,AUTH-001130,BEN-0098,Vocational,2025-03,2025-03-22,9936,bank,+1-908-756-2718,PAY-003
DISB-000702,AUTH-000750,BEN-0067,Scholarship,2025-06,,15259,bank,6994353875,PAY-001
DISB-000710,AUTH-000758,BEN-0067,Scholarship,2025-02,2025-03-15,14954,mobile_money,6994353875,PAY-003
DISB-002124,AUTH-002230,BEN-0196,Vocational,2025-04,2025-04-12,10119,mobile_money,+1-543-837-5047x930,PAY-002
DISB-000921,AUTH-000978,BEN-0085,Scholarship,2026-02,2026-03-05,14812,bank,(939)343-1290,PAY-001
DISB-000384,AUTH-000405,BEN-0036,Plus,2026-01,07/02/2026,7979,bank,(592)745-9375x26547,PAY-002
DISB-000779,AUTH-000827,BEN-0073,Scholarship,2025-06,2025-06-29,15069,mobile_money,3027255794,PAY-002
DISB-001218,AUTH-001283,BEN-0113,Scholarship,2025-05,2025-05-15,14741,mobile_money,(610)255-6613x9060,PAY-002
DISB-000040,AUTH-000041,BEN-0004,Plus,2026-06,2026-06-19,8052,mobile_money,001-205-781-4770,PAY-004
DISB-001915,AUTH-002010,BEN-0175,Vocational,2026-05,2026-06-03,9980,mobile_money,(774)856-4494,PAY-002
DISB-001477,AUTH-001554,BEN-0135,Vocational,2026-05,2026-05-30,9833,bank,+1-249-640-7929x049,PAY-004
DISB-000314,AUTH-000328,BEN-0029,Vocational,2026-01,2026-01-17,10193,mobile_money,603-831-7393x6385,PAY-002
DISB-002119,AUTH-002224,BEN-0195,Scholarship,2025-12,2026-01-02,17882,bank,+1-270-902-6876x811,PAY-001
DISB-000422,AUTH-000445,BEN-0040,Scholarship,2025-03,2026-03-16,14305,mobile_money,249.854.5089x2038,PAY-003
DISB-001932,AUTH-002027,BEN-0177,Scholarship,2025-11,2025-12-19,14862,bank,(701)277-7490,PAY-002
DISB-000134,AUTH-000137,BEN-0011,Plus,2025-05,26/05/2025,8018,bank,615-366-7652x775,PAY-001
DISB-002107,AUTH-002211,BEN-0194,Plus,2025-12,2026-01-05,8014,bank,349.646.5398x4028,PAY-003
DISB-002120,AUTH-002225,BEN-0195,Scholarship,2026-06,2026-06-21,14888,mobile_money,+1-270-902-6876x811,PAY-003
DISB-000980,AUTH-001039,BEN-0091,Tech,2025-06,2025-07-15,11890,mobile_money,001-329-584-2579,PAY-004
DISB-000791,AUTH-000839,BEN-0074,Scholarship,2025-10,2025-10-23,14983,mobile_money,+1-202-577-1670x145,PAY-004
DISB-001096,AUTH-001158,BEN-0101,Scholarship,2025-05,2025-05-25,15014,mobile_money,+1-824-655-8771,PAY-001
DISB-002149,AUTH-002257,BEN-0198,Vocational,2026-03,2026-04-04,10040,mobile_money,+1-710-276-0954x3173,PAY-002
DISB-000634,AUTH-000679,BEN-0060,Plus,2025-07,2025-07-21,7842,mobile_money,001-687-920-5061,PAY-003
DISB-001939,AUTH-002034,BEN-0177,Scholarship,2025-07,2025-07-18,14968,mobile_money,(701)277-7490,PAY-002
DISB-001494,AUTH-001573,BEN-0137,Vocational,2025-01,2025-01-22,10162,mobile_money,728-860-4765x801,PAY-001
DISB-002116,AUTH-002221,BEN-0195,Scholarship,2025-05,2025-06-09,15024,bank,+1-270-902-6876x811,PAY-003
DISB-000268,AUTH-000280,BEN-0025,Plus,2025-08,2025-08-24,7922,mobile_money,971.239.7187x07286,PAY-001
DISB-000054,AUTH-000055,BEN-0005,Scholarship,2025-04,2025-04-20," KES 10,623 ",bank,820.737.7889x25546,PAY-003
DISB-002004,AUTH-002107,BEN-0184,Tech,2025-06,30/06/2025,11937,bank,001-308-242-8910x77119,PAY-002
DISB-000534,AUTH-000572,BEN-0051,Vocational,2025-08,2025-09-14,10018,mobile_money,001-332-506-0385x05064,PAY-001
DISB-001695,AUTH-001777,BEN-0154,Plus,2026-06,27/06/2026,8061,bank,(854)878-1376x742,PAY-002
DISB-001601,AUTH-001681,BEN-0146,Scholarship,2026-03,2026-03-26,14854,mobile_money,(652)473-5435x2090,PAY-001
DISB-000854,AUTH-000903,BEN-0078,Plus,2026-05,25/05/2026,7848,bank,001-783-333-9452x288,PAY-001
DISB-000327,AUTH-000344,BEN-0030,Scholarship,2026-02,2026-02-26,15087,mobile_money,(504)789-9642,PAY-002
DISB-001510,AUTH-001589,BEN-0138,Scholarship,2025-12,2026-01-04,12404,mobile_money,553.344.3009x109,PAY-004
DISB-000329,AUTH-000346,BEN-0030,Scholarship,2025-11,2025-12-05,11138,bank,(504)789-9642,PAY-001
DISB-001197,AUTH-001261,BEN-0112,Scholarship,2026-06,2026-06-26,14912,bank,2489889921,PAY-004
DISB-000850,AUTH-000899,BEN-0078,Plus,2025-09,,7852,mobile_money,001-783-333-9452x288,PAY-004
DISB-001296,AUTH-001367,BEN-0121,Plus,2026-05,2026-03-13,8085,mobile_money,249.854.5089x2038,PAY-003
DISB-001863,AUTH-001958,BEN-0171,Plus,2025-10,2025-11-11,7948,mobile_money,(406)534-5911,PAY-003
DISB-001274,AUTH-001342,BEN-0119,Scholarship,2026-01,2026-02-04,15198,mobile_money,(417)428-9752x677,PAY-004
DISB-002104,AUTH-002208,BEN-0194,Plus,2025-01,2025-01-21,8029,bank,349.646.5398x4028,PAY-001
DISB-001929,AUTH-002024,BEN-0177,Scholarship,2026-03,2026-04-08,14844,mobile_money,(701)277-7490,PAY-003
DISB-002115,AUTH-002220,BEN-0195,Scholarship,2025-01,2025-01-21,14767,bank,+1-270-902-6876x811,PAY-003
DISB-001811,AUTH-001898,BEN-0165,Tech,2025-11,2025-12-03,11863,bank,583-344-0496,PAY-002
DISB-001546,AUTH-001625,BEN-0141,Plus,2026-06,2026-06-23,7975,bank,257-517-3203,PAY-002
DISB-001445,AUTH-001522,BEN-0133,Scholarship,2025-11,2025-11-19,15154,bank,(867)996-9278,PAY-004
DISB-000140,AUTH-000145,BEN-0012,Plus,2025-11,2025-12-03,7904,bank,001-220-429-7021x3556,PAY-004
DISB-001956,AUTH-002052,BEN-0179,Tech,2025-05,2025-06-04,12157,mobile_money,322-843-8649x0810,PAY-004
DISB-001783,AUTH-001870,BEN-0163,Scholarship,2025-02,2025-02-25,10963,mobile_money,(447)796-9545x0090,PAY-002
DISB-001868,AUTH-001963,BEN-0171,Plus,2025-09,2025-09-16,7988,bank,(406)534-5911,PAY-003
DISB-001912,AUTH-002007,BEN-0175,Vocational,2026-02,2026-03-04,9941,mobile_money,(774)856-4494,PAY-004
DISB-000770,AUTH-000818,BEN-0073,Scholarship,2026-05,,14858,bank,3027255794,PAY-003
DISB-001244,AUTH-001310,BEN-0116,Plus,2025-11,2025-12-02,7897,mobile_money,+1-301-764-5104x6368,PAY-002
DISB-000712,AUTH-000760,BEN-0067,Scholarship,2026-05,2026-05-28,15178,bank,6994353875,PAY-001
DISB-000631,AUTH-000676,BEN-0060,Plus,2025-03,2025-04-06,8074,bank,001-687-920-5061,PAY-001
DISB-002098,AUTH-002202,BEN-0193,Tech,2025-06,2025-07-14,12018,mobile_money,4636048913,PAY-002
DISB-001054,AUTH-001116,BEN-0097,Scholarship,2025-01,2025-01-29,14721,mobile_money,723-473-3343x333,PAY-003
DISB-000112,AUTH-000113,BEN-0009,Plus,2026-01,2026-02-12,8090,mobile_money,203-569-7117,PAY-004
DISB-001942,AUTH-002037,BEN-0178,Plus,2026-01,2026-01-19,8133,mobile_money,521-947-6492x5158,PAY-004
DISB-001326,AUTH-001399,BEN-0123,Tech,2026-04,2026-04-22,12010,bank,(622)749-9982x79501,PAY-002
DISB-001639,AUTH-001719,BEN-0149,Vocational,2026-02,09/03/2026," KES 9,899 ",mobile_money,001-408-350-1657x9055,PAY-003
DISB-002130,AUTH-002236,BEN-0197,Plus,2025-05,2025-06-10,8095,mobile_money,+1-894-887-0605,PAY-004
DISB-000669,AUTH-000717,BEN-0063,Tech,2025-09,2025-10-05,12233,mobile_money,202.946.2996x0653,PAY-001
DISB-001804,AUTH-001891,BEN-0164,Scholarship,2026-05,2026-06-12," KES 15,122 ",mobile_money,941-852-0850,PAY-002
DISB-001871,AUTH-001966,BEN-0171,Plus,2025-05,2025-05-25,8064,bank,(406)534-5911,PAY-002
DISB-000296,AUTH-000308,BEN-0027,Plus,2025-07,2025-08-11,8124,bank,6675383028,PAY-002
DISB-001798,AUTH-001885,BEN-0164,Scholarship,2026-03,2026-03-11,15058,mobile_money,941-852-0850,PAY-004
DISB-000201,AUTH-000209,BEN-0017,Scholarship,2026-02,2026-02-21,15020,bank,774.270.1687x339,PAY-001
DISB-000758,AUTH-000806,BEN-0071,Plus,2025-02,2025-03-03,7929,bank,+1-609-901-0016x761,PAY-002
DISB-000108,AUTH-000109,BEN-0009,Plus,2025-10,2025-11-04,8018,bank,203-569-7117,PAY-003
DISB-000602,AUTH-000642,BEN-0057,Tech,2025-05,2025-06-20,12160,bank,325-700-2921x85156,PAY-003
DISB-000509,AUTH-000547,BEN-0049,Scholarship,2026-01,2026-02-07,15028,mobile_money,001-710-256-4814x9177,PAY-001
DISB-000207,AUTH-000215,BEN-0018,Tech,2025-04,2025-04-26,11786,mobile_money,478.549.9121x65585,PAY-004
DISB-001271,AUTH-001339,BEN-0119,Scholarship,2025-09,2025-09-30,15078,bank,(417)428-9752x677,PAY-001
DISB-001270,AUTH-001338,BEN-0119,Scholarship,2026-02,2026-03-13,14774,mobile_money,(417)428-9752x677,PAY-004
DISB-000265,AUTH-000277,BEN-0024,Plus,2026-02,2026-03-05," KES 7,146 ",bank,249.854.5089x2038,PAY-004
DISB-000123,AUTH-000124,BEN-0010,Tech,2026-05,2026-06-13,12155,bank,+1-319-952-0585x27722,PAY-004
DISB-000952,AUTH-001010,BEN-0088,Scholarship,2025-05,2025-05-19,14779,bank,(929)592-7503,PAY-002
DISB-001498,AUTH-001577,BEN-0137,Vocational,2026-04,2026-05-06,9900,bank,728-860-4765x801,PAY-003
DISB-001857,AUTH-001952,BEN-0170,Plus,2026-05,2026-05-30,7859,mobile_money,760.864.4134x327,PAY-001
DISB-001380,AUTH-001455,BEN-0128,Tech,2025-05,2025-06-01,12094,mobile_money,585.485.4249,PAY-003
DISB-000816,AUTH-000865,BEN-0076,Vocational,2025-03,2025-04-04,9800,bank,758.799.7571x130,PAY-004
DISB-000551,AUTH-000589,BEN-0052,Vocational,2025-11,2025-12-12,9933,mobile_money,356-455-7431x329,PAY-004
DISB-000209,AUTH-000218,BEN-0018,Tech,2025-12,2025-12-21,11790,mobile_money,478.549.9121x65585,PAY-001
DISB-000544,AUTH-000582,BEN-0052,Vocational,2025-09,2025-09-13,12394,bank,356-455-7431x329,PAY-004
DISB-001812,AUTH-001899,BEN-0166,Plus,2026-05,2026-06-21,7512,bank,001-273-574-8969,PAY-004
DISB-001481,AUTH-001558,BEN-0136,Vocational,2025-04,2025-05-12,9893,mobile_money,(880)851-2927,PAY-002
DISB-000006,AUTH-000006,BEN-0001,Tech,2026-02,2026-03-20,12090,bank,876-379-7643x815,PAY-002
DISB-002150,AUTH-002258,BEN-0198,Vocational,2025-08,2025-08-28,10125,mobile_money,+1-710-276-0954x3173,PAY-001
DISB-001903,AUTH-001998,BEN-0175,Vocational,2026-04,2026-05-04,10140,mobile_money,(774)856-4494,PAY-003
DISB-000793,AUTH-000841,BEN-0074,Scholarship,2025-07,2025-07-26,14806,bank,+1-202-577-1670x145,PAY-003
DISB-001874,AUTH-001969,BEN-0172,Plus,2026-04,2026-05-07,7914,bank,529-254-3165x266,PAY-001
DISB-001683,AUTH-001765,BEN-0154,Plus,2025-08,,8105,bank,(854)878-1376x742,PAY-001
DISB-001864,AUTH-001959,BEN-0171,Plus,2026-01,2026-01-18,7940,mobile_money,(406)534-5911,PAY-004
DISB-001558,AUTH-001637,BEN-0142,Tech,2026-03,2026-04-01,12211,mobile_money,+1-407-390-3202x0417,PAY-001
DISB-000521,AUTH-000559,BEN-0050,Scholarship,2025-10,2025-10-10,15081,mobile_money,265.441.9518,PAY-003
DISB-001101,AUTH-001163,BEN-0101,Scholarship,2025-09,2025-09-17,14738,mobile_money,+1-824-655-8771,PAY-001
DISB-001027,AUTH-001089,BEN-0095,Tech,2026-01,2026-02-19,11969,bank,692.805.3021,PAY-004
DISB-000638,AUTH-000683,BEN-0060,Plus,2025-02,2025-03-05,7890,bank,001-687-920-5061,PAY-001
DISB-001711,AUTH-001793,BEN-0155,Vocational,2025-08,2025-09-13,10026,bank,001-647-687-3002,PAY-001
DISB-000144,AUTH-000149,BEN-0012,Plus,2025-01,2025-01-09,6495,bank,001-220-429-7021x3556,PAY-004
DISB-001009,AUTH-001071,BEN-0093,Tech,2026-03,2026-03-02,9583,mobile_money,249.854.5089x2038,PAY-002
DISB-000801,AUTH-000849,BEN-0075,Scholarship,2025-06,2025-07-05,16424,bank,986.363.1779,PAY-002
DISB-000624,AUTH-000669,BEN-0060,Plus,2025-05,2025-06-02,7965,mobile_money,001-687-920-5061,PAY-002
DISB-000412,AUTH-000434,BEN-0039,Vocational,2025-10,2025-11-10,9858,mobile_money,801-905-1238x2825,PAY-004
DISB-000892,AUTH-000944,BEN-0082,Vocational,2025-11,2026-04-13,9936,mobile_money,249.854.5089x2038,PAY-003
DISB-000271,AUTH-000283,BEN-0025,Plus,2025-07,2025-08-15,8127,mobile_money,971.239.7187x07286,PAY-001
DISB-001287,AUTH-001355,BEN-0120,Plus,2026-01,2026-01-22,8026,mobile_money,(256)599-9880x8177,PAY-004
DISB-001941,AUTH-002036,BEN-0177,Scholarship,2025-04,,14995,mobile_money,(701)277-7490,PAY-004
DISB-001595,AUTH-001675,BEN-0146,Scholarship,2025-01,2025-01-29,14854,bank,(652)473-5435x2090,PAY-004
DISB-000355,AUTH-000373,BEN-0033,Plus,2026-06,2026-06-24,7879,bank,842-493-9685,PAY-002
DISB-000809,AUTH-000857,BEN-0075,Scholarship,2025-11,2025-11-27,15012,mobile_money,986.363.1779,PAY-002
DISB-000315,AUTH-000329,BEN-0029,Vocational,2026-02,2026-02-24,9910,bank,603-831-7393x6385,PAY-001
DISB-000177,AUTH-000184,BEN-0015,Vocational,2026-05,2026-06-13,10180,bank,414-438-4249x8182,PAY-003
DISB-000853,AUTH-000902,BEN-0078,Plus,2025-01,2025-01-19,8143,bank,001-783-333-9452x288,PAY-001
DISB-001399,AUTH-001474,BEN-0129,Tech,2025-04,2025-05-07,12092,bank,817.447.7332x945,PAY-003
DISB-001931,AUTH-002026,BEN-0177,Scholarship,2026-02,2026-02-10,18672,bank,(701)277-7490,PAY-002
DISB-001574,AUTH-001654,BEN-0144,Scholarship,2026-04,2026-05-02,15012,mobile_money,556-908-3318x1958,PAY-004
DISB-001550,AUTH-001629,BEN-0142,Tech,2025-01,2025-01-28," KES 12,161 ",bank,+1-407-390-3202x0417,PAY-003
DISB-001768,AUTH-001853,BEN-0161,Scholarship,2025-06,2025-07-07,14987,mobile_money,(813)967-4994x6579,PAY-002
DISB-000174,AUTH-000181,BEN-0015,Vocational,2025-02,2025-02-21,9919,bank,414-438-4249x8182,PAY-001
DISB-000165,AUTH-000172,BEN-0014,Scholarship,2025-09,2026-03-18," KES 16,679 ",mobile_money,249.854.5089x2038,PAY-003
DISB-001053,AUTH-001115,BEN-0097,Scholarship,2025-04,2025-05-17,15014,bank,723-473-3343x333,PAY-003
DISB-001970,AUTH-002067,BEN-0180,Scholarship,2025-12,26/12/2025,14920,mobile_money,294.252.3219x416,PAY-002
DISB-000668,AUTH-000716,BEN-0063,Tech,2026-05,2026-05-26,11819,mobile_money,202.946.2996x0653,PAY-001
DISB-000411,AUTH-000432,BEN-0039,Vocational,2026-01,2026-02-08,10151,bank,801-905-1238x2825,PAY-001
DISB-001718,AUTH-001800,BEN-0156,Scholarship,2025-09,2025-09-21,15145,mobile_money,372-552-0456x50448,PAY-002
DISB-000886,AUTH-000937,BEN-0082,Vocational,2025-05,2026-03-16,9993,mobile_money,249.854.5089x2038,PAY-004
DISB-002029,AUTH-002133,BEN-0186,Vocational,2026-04,2026-04-30,9930,bank,+1-884-966-8455x04892,PAY-001
DISB-001813,AUTH-001900,BEN-0166,Plus,2025-04,2025-04-11,5871,mobile_money,001-273-574-8969,PAY-004
DISB-000178,AUTH-000185,BEN-0015,Vocational,2025-06,2025-06-21,9960,mobile_money,414-438-4249x8182,PAY-001
DISB-001078,AUTH-001140,BEN-0099,Scholarship,2025-04,2025-04-29,15080,bank,872-592-9314x386,PAY-003
DISB-002146,AUTH-002254,BEN-0198,Vocational,2026-04,2026-05-08,10093,bank,+1-710-276-0954x3173,PAY-003
DISB-000752,AUTH-000800,BEN-0071,Plus,2025-05,2025-05-27,7954,mobile_money,+1-609-901-0016x761,PAY-001
DISB-000742,AUTH-000790,BEN-0070,Scholarship,2025-11,2025-11-20,15027,mobile_money,001-742-810-4478,PAY-004
DISB-000650,AUTH-000695,BEN-0061,Scholarship,2026-06,2026-06-26,15223,bank,001-502-211-5869,PAY-003
DISB-001243,AUTH-001309,BEN-0116,Plus,2026-01,2026-01-27,8104,bank,+1-301-764-5104x6368,PAY-002
DISB-000014,AUTH-000015,BEN-0001,Tech,2026-06,2026-07-06,12075,bank,876-379-7643x815,PAY-003
DISB-000260,AUTH-000272,BEN-0023,Plus,2026-02,2026-02-25,6176,mobile_money,449-932-9668x51612,PAY-004
DISB-000525,AUTH-000563,BEN-0050,Scholarship,2026-02,2026-03-17,15048,mobile_money,265.441.9518,PAY-003
DISB-000852,AUTH-000901,BEN-0078,Plus,2025-05,2025-05-25,7950,mobile_money,001-783-333-9452x288,PAY-002
DISB-001997,AUTH-002100,BEN-0183,Scholarship,2025-11,2026-04-05,15140,mobile_money,249.854.5089x2038,PAY-001
DISB-002076,AUTH-002180,BEN-0191,Vocational,2025-04,2025-04-16,10176,bank,001-409-283-7801,PAY-003
DISB-000698,AUTH-000746,BEN-0066,Vocational,2025-08,2025-08-30,10076,bank,743.674.8969x108,PAY-001
DISB-001642,AUTH-001722,BEN-0150,Vocational,2026-05,2026-05-14,9845,bank,988.317.8847x9513,PAY-002
DISB-001093,AUTH-001155,BEN-0101,Scholarship,2025-08,2025-08-24,13044,mobile_money,+1-824-655-8771,PAY-003
DISB-001205,AUTH-001269,BEN-0112,Scholarship,2025-08,2025-09-07,15063,bank,2489889921,PAY-003
DISB-000887,AUTH-000938,BEN-0082,Vocational,2025-01,2026-03-15,10115,bank,249.854.5089x2038,PAY-004
DISB-002034,AUTH-002138,BEN-0187,Tech,2026-02,28/02/2026,11794,mobile_money,688-548-5200,PAY-002
DISB-001833,AUTH-001926,BEN-0168,Scholarship,2025-11,2026-04-07,14961,bank,249.854.5089x2038,PAY-001
DISB-001592,AUTH-001672,BEN-0146,Scholarship,2025-06,2025-06-22,15017,mobile_money,(652)473-5435x2090,PAY-001
DISB-001393,AUTH-001468,BEN-0129,Tech,2026-01,2026-02-03,12055,bank,817.447.7332x945,PAY-004
DISB-002002,AUTH-002105,BEN-0184,Tech,2026-04,2026-05-20,11881,mobile_money,001-308-242-8910x77119,PAY-002
DISB-001588,AUTH-001668,BEN-0145,Vocational,2025-05,2025-05-20,10010,bank,(707)881-1379,PAY-001
DISB-001483,AUTH-001561,BEN-0136,Vocational,2025-12,2026-01-07,8742,bank,(880)851-2927,PAY-004
DISB-000605,AUTH-000645,BEN-0057,Tech,2025-04,2025-04-28,11941,bank,325-700-2921x85156,PAY-002
DISB-000408,AUTH-000429,BEN-0039,Vocational,2025-04,2025-04-27,10043,mobile_money,801-905-1238x2825,PAY-001
DISB-001124,AUTH-001186,BEN-0104,Plus,2025-12,2025-12-21,7532,bank,780.577.4064x9308,PAY-003
DISB-002014,AUTH-002118,BEN-0185,Tech,2026-04,2026-03-18,11979,mobile_money,249.854.5089x2038,PAY-001
DISB-001322,AUTH-001394,BEN-0123,Tech,2026-02,2026-02-22,11839,mobile_money,(622)749-9982x79501,PAY-003
DISB-001870,AUTH-001965,BEN-0171,Plus,2025-02,2025-03-16,7971,mobile_money,(406)534-5911,PAY-004
DISB-001583,AUTH-001663,BEN-0145,Vocational,2025-02,2025-03-05,9841,mobile_money,(707)881-1379,PAY-003
DISB-000915,AUTH-000972,BEN-0085,Scholarship,2025-05,2025-06-13," KES 15,113 ",bank,(939)343-1290,PAY-001
DISB-001651,AUTH-001731,BEN-0151,Vocational,2025-01,2026-03-06,7689,bank,249.854.5089x2038,PAY-004
DISB-000723,AUTH-000771,BEN-0068,Tech,2025-11,2025-11-27,11890,bank,346.955.4947,PAY-003
DISB-001774,AUTH-001860,BEN-0161,Scholarship,2026-06,2026-07-12,14725,mobile_money,(813)967-4994x6579,PAY-003
DISB-000636,AUTH-000681,BEN-0060,Plus,2025-06,2025-06-27,8136,bank,001-687-920-5061,PAY-001
DISB-001143,AUTH-001207,BEN-0106,Scholarship,2025-10,2025-11-05,14862,bank,(901)836-7303x7183,PAY-001
DISB-001571,AUTH-001650,BEN-0143,Scholarship,2025-11,2025-11-23,15223,mobile_money,(225)982-7390x21962,PAY-004
DISB-001797,AUTH-001884,BEN-0164,Scholarship,2026-02,2026-02-28,15018,bank,941-852-0850,PAY-002
DISB-001962,AUTH-002058,BEN-0179,Tech,2026-01,2026-02-13,12014,mobile_money,322-843-8649x0810,PAY-004
DISB-001186,AUTH-001250,BEN-0110,Vocational,2025-11,2025-11-26,9828,mobile_money,001-365-309-4801x4138,PAY-001
DISB-002169,,BEN-0158,Scholarship,2025-07,2026-03-04,15250,mobile_money,249.854.5089x2038,PAY-001
DISB-000545,AUTH-000583,BEN-0052,Vocational,2025-07,2025-07-12,9945,mobile_money,356-455-7431x329,PAY-004
DISB-000262,AUTH-000274,BEN-0024,Plus,2025-09,2026-03-01,7923,bank,249.854.5089x2038,PAY-002
DISB-000241,AUTH-000251,BEN-0021,Vocational,2025-01,2025-01-23,9901,bank,+1-547-533-8484x2199,PAY-002
DISB-000951,AUTH-001009,BEN-0088,Scholarship,2025-01,2025-01-19,15204,mobile_money,(929)592-7503,PAY-002
DISB-001269,AUTH-001337,BEN-0118,Scholarship,2025-06,2025-07-07,15080,bank,001-483-724-8262,PAY-001
DISB-000120,AUTH-000121,BEN-0010,Tech,2025-05,2025-05-22,12031,bank,+1-319-952-0585x27722,PAY-002
DISB-000228,AUTH-000238,BEN-0020,Plus,2025-08,2025-09-16,7999,bank,638.957.8652x78585,PAY-002
DISB-001429,AUTH-001505,BEN-0132,Scholarship,2025-05,2025-05-30,15164,bank,8365965666,PAY-003
DISB-000247,AUTH-000258,BEN-0022,Scholarship,2025-10,2025-11-03,15192,mobile_money,+1-293-280-2620x6724,PAY-003
DISB-000266,AUTH-000278,BEN-0024,Plus,2025-08,2026-04-05," KES 8,097 ",bank,249.854.5089x2038,PAY-002
DISB-000515,AUTH-000553,BEN-0050,Scholarship,2025-03,2025-03-25,15252,mobile_money,265.441.9518,PAY-001
DISB-001221,AUTH-001286,BEN-0113,Scholarship,2026-01,2026-02-03,14843,bank,(610)255-6613x9060,PAY-003
DISB-001061,AUTH-001123,BEN-0097,Scholarship,2025-02,2025-02-18,14907,bank,723-473-3343x333,PAY-001
DISB-000608,AUTH-000648,BEN-0058,Plus,2025-04,2025-04-29,7872,bank,372-751-3552,PAY-002
DISB-000914,AUTH-000971,BEN-0085,Scholarship,2025-04,25/04/2025,15127,mobile_money,(939)343-1290,PAY-003
DISB-001131,AUTH-001193,BEN-0104,Plus,2025-10,2025-10-24,7949,bank,780.577.4064x9308,PAY-001
DISB-001165,AUTH-001229,BEN-0108,Vocational,2025-11,2025-11-22,11847,mobile_money,(385)457-4982,PAY-003
DISB-000652,AUTH-000697,BEN-0061,Scholarship,2025-04,2025-05-13,15253,bank,001-502-211-5869,PAY-004
DISB-001974,AUTH-002071,BEN-0180,Scholarship,2026-01,2026-01-12,14861,mobile_money,294.252.3219x416,PAY-003
DISB-000999,AUTH-001058,BEN-0092,Scholarship,2025-12,2026-01-11,15177,mobile_money,+1-368-865-0863x7659,PAY-001
