disbursement_id,authorization_id,beneficiary_id,pillar_id,period,date,amount_paid,channel,disbursing_account,processed_by
DISB-001776,AUTH-001859,BEN-0167,Plus,2026-02,2026-03-04,7880,mobile_money,249.854.5089x2038,PAY-003
DISB-000080,AUTH-000080,BEN-0007,Vocational,2026-03,2026-04-01,10058,mobile_money,+1-937-994-7383x47359,PAY-004
DISB-001743,AUTH-001822,BEN-0163,Scholarship,2025-07,2025-08-13,15057,bank,(447)796-9545x0090,PAY-004
DISB-001839,AUTH-001928,BEN-0173,Tech,2025-01,2025-01-15," KES 11,778 ",bank,(577)613-3344x76263,PAY-003
DISB-001578,AUTH-001654,BEN-0148,Plus,2026-01,2026-01-28,7861,bank,907-942-7990,PAY-001
DISB-000028,AUTH-000028,BEN-0003,Tech,2025-03,2025-03-28,11774,bank,581-388-3552,PAY-002
DISB-000547,AUTH-000578,BEN-0049,Scholarship,2025-12,2025-12-26,14949,mobile_money,001-710-256-4814x9177,PAY-001
DISB-002048,AUTH-002145,BEN-0192,Plus,2025-03,2025-03-22," KES 7,974 ",bank,222-241-2462x0952,PAY-004
DISB-001244,AUTH-001313,BEN-0116,Plus,2025-04,2025-04-16,8008,bank,+1-301-764-5104x6368,PAY-002
DISB-001780,AUTH-001865,BEN-0168,Scholarship,2026-02,2026-03-03,15293,mobile_money,249.854.5089x2038,PAY-001
DISB-001296,AUTH-001367,BEN-0120,Plus,2025-11,2025-11-23,8115,mobile_money,(256)599-9880x8177,PAY-002
DISB-000650,AUTH-000684,BEN-0061,Scholarship,2025-10,2025-10-20,15203,mobile_money,001-502-211-5869,PAY-001
DISB-001226,AUTH-001294,BEN-0114,Scholarship,2025-06,2025-07-02,14849,bank,516-586-2278x376,PAY-004
DISB-000426,AUTH-000452,BEN-0039,Vocational,2025-07,2025-08-01,7727,bank,801-905-1238x2825,PAY-004
DISB-000854,AUTH-000894,BEN-0078,Plus,2025-09,2025-09-24,7993,mobile_money,001-783-333-9452x288,PAY-004
DISB-000989,AUTH-001045,BEN-0092,Scholarship,2025-07,28/07/2025,15291,mobile_money,+1-368-865-0863x7659,PAY-001
DISB-000434,AUTH-000460,BEN-0039,Vocational,2025-01,2025-02-04,10039,bank,801-905-1238x2825,PAY-004
DISB-000061,AUTH-000061,BEN-0005,Scholarship,2025-08,2025-08-30,14757,bank,820.737.7889x25546,PAY-004
DISB-000411,AUTH-000437,BEN-0037,Plus,2026-02,2026-02-23,7985,bank,842.866.1797,PAY-004
DISB-000255,AUTH-000272,BEN-0023,Plus,2025-08,2025-08-24,7900,bank,449-932-9668x51612,PAY-001
DISB-000495,AUTH-000525,BEN-0044,Scholarship,2025-07,2025-07-18,14903,bank,+1-716-384-5775x9017,PAY-004
DISB-001997,AUTH-002094,BEN-0188,Scholarship,2025-04,2025-04-23,15182,bank,001-526-783-1589,PAY-003
DISB-000056,AUTH-000056,BEN-0005,Scholarship,2026-05,2026-06-07,14909,mobile_money,820.737.7889x25546,PAY-004
DISB-001761,AUTH-001840,BEN-0165,Tech,2025-03,2025-03-19,12055,mobile_money,583-344-0496,PAY-002
DISB-000095,AUTH-000095,BEN-0008,Plus,2026-03,2026-03-19,8015,bank,826.313.7506x06853,PAY-002
DISB-000692,AUTH-000731,BEN-0065,Plus,2025-05,2025-06-11,7941,bank,540-560-2933,PAY-002
DISB-002153,AUTH-002252,BEN-0200,Vocational,2025-09,2025-09-25,10053,mobile_money,623.420.0249x685,PAY-002
DISB-000210,AUTH-000219,BEN-0019,Plus,2025-02,2025-03-02,8078,bank,(551)269-4097x499,PAY-004
DISB-000944,AUTH-000999,BEN-0087,Plus,2025-06,2026-04-14,7910,mobile_money,249.854.5089x2038,PAY-004
DISB-001703,AUTH-001781,BEN-0158,Scholarship,2025-05,2026-03-27,11628,bank,249.854.5089x2038,PAY-001
DISB-001182,AUTH-001248,BEN-0109,Tech,2026-06,,11822,mobile_money,(394)256-5118,PAY-004
DISB-001123,AUTH-001185,BEN-0104,Plus,2025-09,2025-09-25,7919,mobile_money,780.577.4064x9308,PAY-001
DISB-001227,AUTH-001295,BEN-0114,Scholarship,2025-10,2025-11-16,14842,mobile_money,516-586-2278x376,PAY-004
DISB-001017,AUTH-001076,BEN-0095,Tech,2025-09,2025-09-23,10765,mobile_money,692.805.3021,PAY-002
DISB-000290,AUTH-000311,BEN-0026,Tech,2025-11,2025-12-07,12209,bank,+1-982-851-2868x23004,PAY-002
DISB-001773,AUTH-001853,BEN-0167,Plus,2025-06,2026-03-05,7935,mobile_money,249.854.5089x2038,PAY-001
DISB-000471,AUTH-000500,BEN-0042,Vocational,2025-05,2025-05-26,10122,mobile_money,591-848-5807,PAY-001
DISB-000775,AUTH-000815,BEN-0071,Plus,2025-05,2025-06-08,7870,bank,+1-609-901-0016x761,PAY-003
DISB-000912,AUTH-000964,BEN-0084,Scholarship,2025-01,2025-01-20,15204,bank,891-647-6607x2832,PAY-001
DISB-000929,AUTH-000983,BEN-0086,Plus,2025-10,2025-11-06,8111,bank,(756)920-5336x452,PAY-004
DISB-000430,AUTH-000456,BEN-0039,Vocational,2026-03,2026-04-15,9865,mobile_money,801-905-1238x2825,PAY-002
DISB-001232,AUTH-001300,BEN-0114,Scholarship,2025-08,2025-08-23,14755,mobile_money,516-586-2278x376,PAY-001
DISB-001029,AUTH-001088,BEN-0096,Plus,2025-06,2025-06-27,7927,bank,248.994.7697x35779,PAY-002
DISB-000181,AUTH-000189,BEN-0017,Scholarship,2025-05,2025-05-26,14956,bank,774.270.1687x339,PAY-004
DISB-001073,AUTH-001132,BEN-0099,Scholarship,2026-04,2026-05-11,14887,mobile_money,872-592-9314x386,PAY-003
DISB-001451,AUTH-001525,BEN-0134,Scholarship,2026-06,2026-07-04,14820,mobile_money,001-247-781-8913x71894,PAY-002
DISB-000323,AUTH-000345,BEN-0030,Scholarship,2025-02,03/03/2025,14770,bank,(504)789-9642,PAY-002
DISB-000678,AUTH-000714,BEN-0063,Tech,2025-05,2025-06-03,12232,bank,202.946.2996x0653,PAY-003
DISB-001968,AUTH-002065,BEN-0186,Vocational,2025-03,2025-04-03,10168,bank,+1-884-966-8455x04892,PAY-003
DISB-001902,AUTH-001993,BEN-0180,Scholarship,2025-05,2025-05-24,15288,bank,294.252.3219x416,PAY-003
DISB-001108,AUTH-001170,BEN-0103,Plus,2026-04,2026-04-26,7972,bank,672-928-2005x5778,PAY-002
DISB-000566,AUTH-000597,BEN-0052,Vocational,2025-09,2025-10-03,10022,mobile_money,356-455-7431x329,PAY-002
DISB-001872,AUTH-001961,BEN-0176,Scholarship,2026-01,2026-01-15,15253,mobile_money,(487)477-1215x134,PAY-001
DISB-000397,AUTH-000423,BEN-0036,Plus,2026-04,2026-04-27,7923,bank,(592)745-9375x26547,PAY-002
DISB-000911,AUTH-000963,BEN-0084,Scholarship,2025-09,2025-09-29," KES 14,839 ",bank,891-647-6607x2832,PAY-001
DISB-001791,AUTH-001877,BEN-0169,Vocational,2026-01,2026-01-26,10043,mobile_money,+1-451-758-6734,PAY-004
DISB-000756,AUTH-000796,BEN-0070,Scholarship,2025-10,2025-11-01,15269,mobile_money,001-742-810-4478,PAY-001
DISB-000373,AUTH-000396,BEN-0033,Plus,2026-05,2026-06-04,7950,mobile_money,842-493-9685,PAY-002
DISB-001634,AUTH-001711,BEN-0152,Vocational,2026-03,2026-03-29,9911,mobile_money,722-422-3105x9274,PAY-002
DISB-001130,AUTH-001192,BEN-0105,Scholarship,2025-12,2026-01-02,15012,bank,217-497-4973x5020,PAY-002
DISB-000347,AUTH-000370,BEN-0032,Vocational,2026-04,2026-04-28,9939,mobile_money,001-234-410-1666x870,PAY-003
DISB-000511,AUTH-000542,BEN-0046,Tech,2026-04,2026-04-29,11932,bank,001-922-518-9092x75326,PAY-002
DISB-001488,AUTH-001562,BEN-0138,Scholarship,2026-03,2026-04-09,14844,bank,553.344.3009x109,PAY-001
DISB-000254,AUTH-000271,BEN-0023,Plus,2026-02,2026-03-04,8077,mobile_money,449-932-9668x51612,PAY-001
DISB-001299,AUTH-001370,BEN-0120,Plus,2025-09,2025-10-09,7842,bank,(256)599-9880x8177,PAY-003
DISB-000263,AUTH-000283,BEN-0024,Plus,2025-11,2026-03-16,6275,mobile_money,249.854.5089x2038,PAY-001
DISB-000279,AUTH-000299,BEN-0025,Plus,2025-06,2025-06-26,7940,mobile_money,971.239.7187x07286,PAY-004
DISB-001134,AUTH-001196,BEN-0105,Scholarship,2026-02,2026-02-25,14902,mobile_money,217-497-4973x5020,PAY-002
DISB-000995,AUTH-001052,BEN-0092,Scholarship,2025-12,2025-12-22,19323,bank,+1-368-865-0863x7659,PAY-004
DISB-000069,AUTH-000069,BEN-0007,Vocational,2025-07,2025-08-14,10012,bank,+1-937-994-7383x47359,PAY-002
DISB-001023,AUTH-001082,BEN-0095,Tech,2026-02,2026-02-23,11847,bank,692.805.3021,PAY-002
DISB-001304,AUTH-001375,BEN-0121,Plus,2025-11,2026-03-05,7088,bank,249.854.5089x2038,PAY-002
DISB-000523,AUTH-000554,BEN-0047,Scholarship,2025-04,2025-04-23,14966,bank,+1-383-264-0376x137,PAY-002
DISB-000468,AUTH-000497,BEN-0042,Vocational,2026-04,2026-04-10,9910,mobile_money,591-848-5807,PAY-002
DISB-001594,AUTH-001670,BEN-0149,Vocational,2025-09,2025-09-29," KES 10,156 ",mobile_money,001-408-350-1657x9055,PAY-003
DISB-000574,AUTH-000606,BEN-0053,Plus,2026-03,2026-03-22,10362,bank,4673883171,PAY-001
DISB-001823,AUTH-001912,BEN-0172,Plus,2025-08,02/09/2025,7865,mobile_money,529-254-3165x266,PAY-003
DISB-002146,AUTH-002243,BEN-0199,Tech,2026-01,2026-01-30,12181,bank,+1-908-804-6619x63990,PAY-001
DISB-000806,AUTH-000846,BEN-0075,Scholarship,2026-06,2026-07-04,14983,mobile_money,986.363.1779,PAY-004
DISB-001894,AUTH-001985,BEN-0179,Tech,2025-07,2025-08-11," KES 12,155 ",bank,322-843-8649x0810,PAY-003
DISB-000493,AUTH-000523,BEN-0044,Scholarship,2025-10,2025-11-09,15287,bank,+1-716-384-5775x9017,PAY-002
DISB-001768,AUTH-001848,BEN-0166,Plus,2026-02,2026-03-01,7901,mobile_money,001-273-574-8969,PAY-004
DISB-001770,AUTH-001850,BEN-0166,Plus,2026-03,2026-03-28,9862,mobile_money,001-273-574-8969,PAY-004
DISB-001555,AUTH-001630,BEN-0145,Vocational,2025-04,2025-04-22," KES 10,154 ",mobile_money,(707)881-1379,PAY-003
DISB-001171,AUTH-001234,BEN-0108,Vocational,2025-02,2025-02-25,11747,mobile_money,(385)457-4982,PAY-002
DISB-001266,AUTH-001335,BEN-0117,Vocational,2025-12,2025-12-16,9966,bank,584.404.6084,PAY-004
DISB-001486,AUTH-001560,BEN-0138,Scholarship,2025-05,2025-05-22,15068,bank,553.344.3009x109,PAY-001
DISB-000557,AUTH-000588,BEN-0051,Vocational,2026-01,2026-01-31,9998,mobile_money,001-332-506-0385x05064,PAY-003
DISB-000686,AUTH-000723,BEN-0064,Tech,2026-05,22/05/2026,12044,bank,001-278-450-8214x8628,PAY-004
DISB-001186,AUTH-001252,BEN-0110,Vocational,2025-11,2025-12-08,10130,bank,001-365-309-4801x4138,PAY-001
DISB-001716,AUTH-001794,BEN-0159,Plus,2026-05,2026-06-17,7883,bank,293.389.1190x83342,PAY-004
DISB-001915,AUTH-002006,BEN-0181,Tech,2025-09,2026-03-08,10623,bank,249.854.5089x2038,PAY-004
DISB-001076,AUTH-001136,BEN-0100,Plus,2025-07,2025-07-23," KES 8,039 ",mobile_money,620-734-7175,PAY-001
DISB-001805,AUTH-001892,BEN-0170,Plus,2025-05,2025-05-25,7961,bank,760.864.4134x327,PAY-003
DISB-001765,AUTH-001844,BEN-0165,Tech,2026-01,09/02/2026,14633,bank,583-344-0496,PAY-001
DISB-000141,AUTH-000145,BEN-0012,Plus,2025-09,2025-09-19,8137,mobile_money,001-220-429-7021x3556,PAY-004
DISB-002071,AUTH-002168,BEN-0194,Plus,2025-02,2025-02-20,7875,mobile_money,349.646.5398x4028,PAY-003
DISB-000302,AUTH-000323,BEN-0028,Vocational,2026-04,2026-05-02,9948,bank,(428)873-3427x0866,PAY-004
DISB-000368,AUTH-000391,BEN-0033,Plus,2025-03,2025-04-12,8093,bank,842-493-9685,PAY-001
DISB-000674,AUTH-000710,BEN-0063,Tech,2025-07,2025-07-22,12008,mobile_money,202.946.2996x0653,PAY-003
DISB-000102,AUTH-000102,BEN-0009,Plus,2025-01,2025-01-13,7924,mobile_money,203-569-7117,PAY-001
DISB-000636,AUTH-000670,BEN-0059,Vocational,2025-09,2026-04-13,9851,bank,249.854.5089x2038,PAY-003
DISB-000755,AUTH-000795,BEN-0070,Scholarship,2025-08,2025-08-16,14858,mobile_money,001-742-810-4478,PAY-001
DISB-001574,AUTH-001650,BEN-0147,Vocational,2025-11,2025-11-21,10145,bank,4632356939,PAY-002
DISB-001766,AUTH-001845,BEN-0165,Tech,2025-10,2025-10-28,11861,mobile_money,583-344-0496,PAY-002
DISB-000449,AUTH-000478,BEN-0041,Plus,2025-05,2025-05-28,7944,mobile_money,(282)774-2257,PAY-001
DISB-002036,AUTH-002133,BEN-0191,Vocational,2026-06,2026-07-11,10009,mobile_money,001-409-283-7801,PAY-004
DISB-000521,AUTH-000552,BEN-0047,Scholarship,2025-08,2025-09-07,14995,bank,+1-383-264-0376x137,PAY-001
DISB-001421,AUTH-001495,BEN-0132,Scholarship,2025-03,2025-04-14,16797,bank,8365965666,PAY-003
DISB-001656,AUTH-001733,BEN-0155,Vocational,2026-04,30/04/2026,9878,mobile_money,001-647-687-3002,PAY-004
DISB-000491,AUTH-000521,BEN-0044,Scholarship,2026-02,2026-03-22,15040,mobile_money,+1-716-384-5775x9017,PAY-003
DISB-001599,AUTH-001675,BEN-0149,Vocational,2025-04,2025-05-05,10060,bank,001-408-350-1657x9055,PAY-003
DISB-000845,AUTH-000885,BEN-0077,Scholarship,2025-08,2025-09-05,14774,mobile_money,498.427.0808x697,PAY-003
DISB-000125,AUTH-000127,BEN-0011,Plus,2026-01,2026-02-17,8064,bank,615-366-7652x775,PAY-004
DISB-000532,AUTH-000563,BEN-0048,Tech,2025-05,2025-06-16,11875,bank,(761)888-9241x41832,PAY-003
DISB-002095,AUTH-002192,BEN-0195,Scholarship,2025-07,2025-07-30,15180,mobile_money,+1-270-902-6876x811,PAY-001
DISB-001623,AUTH-001699,BEN-0151,Vocational,2026-01,2026-03-28,11807,bank,249.854.5089x2038,PAY-004
DISB-001461,AUTH-001535,BEN-0135,Vocational,2026-01,16/01/2026,9987,bank,+1-249-640-7929x049,PAY-001
DISB-002098,AUTH-002195,BEN-0195,Scholarship,2025-09,2025-09-20,14867,mobile_money,+1-270-902-6876x811,PAY-004
DISB-001755,AUTH-001834,BEN-0164,Scholarship,2026-01,2026-01-27,14879,bank,941-852-0850,PAY-002
DISB-000005,AUTH-000005,BEN-0001,Tech,2026-04,2026-05-21,12116,mobile_money,876-379-7643x815,PAY-004
DISB-001582,AUTH-001658,BEN-0148,Plus,2026-04,2026-04-26,8137,bank,907-942-7990,PAY-001
DISB-001245,AUTH-001314,BEN-0116,Plus,2025-03,2025-04-02," KES 8,006 ",mobile_money,+1-301-764-5104x6368,PAY-004
DISB-002155,AUTH-002254,BEN-0200,Vocational,2026-03,,10139,mobile_money,623.420.0249x685,PAY-002
DISB-000588,AUTH-000621,BEN-0054,Vocational,2025-04,2025-05-02,9853,mobile_money,9132721510,PAY-003
DISB-001868,AUTH-001957,BEN-0175,Vocational,2025-04,2025-05-08,9810,mobile_money,(774)856-4494,PAY-001
DISB-000898,AUTH-000947,BEN-0083,Plus,2026-06,2026-06-30,8036,bank,(607)350-1102,PAY-001
DISB-001178,AUTH-001244,BEN-0109,Tech,2025-11,2025-11-23,12204,bank,(394)256-5118,PAY-003
DISB-000591,AUTH-000624,BEN-0054,Vocational,2026-06,2026-06-23,9863,mobile_money,9132721510,PAY-002
DISB-000062,AUTH-000062,BEN-0006,Vocational,2025-02,2025-03-19,9819,mobile_money,(752)981-6850x5423,PAY-004
DISB-000778,AUTH-000818,BEN-0072,Vocational,2025-11,2025-12-16,9895,bank,235.364.2087x37530,PAY-002
DISB-001651,AUTH-001728,BEN-0154,Plus,2026-06,2026-07-09,8117,bank,(854)878-1376x742,PAY-002
DISB-000702,AUTH-000741,BEN-0066,Vocational,2025-03,2025-04-16,9936,mobile_money,743.674.8969x108,PAY-004
DISB-000835,AUTH-000875,BEN-0077,Scholarship,2026-01,,15075,bank,498.427.0808x697,PAY-002
DISB-002122,AUTH-002219,BEN-0198,Vocational,2026-05,2026-06-09,10116,mobile_money,+1-710-276-0954x3173,PAY-004
DISB-001953,AUTH-002048,BEN-0184,Tech,2025-12,2025-12-17,12060,bank,001-308-242-8910x77119,PAY-004
DISB-001406,AUTH-001480,BEN-0131,Tech,2026-06,2026-07-04,12053,bank,296-457-0132,PAY-004
DISB-000027,AUTH-000027,BEN-0003,Tech,2025-06,2025-06-21,11840,bank,581-388-3552,PAY-003
DISB-002049,AUTH-002146,BEN-0192,Plus,2025-06,2025-07-14,7962,mobile_money,222-241-2462x0952,PAY-001
DISB-001500,AUTH-001574,BEN-0140,Plus,2026-01,2026-01-20,7997,bank,(542)256-9087x7661,PAY-002
DISB-001803,AUTH-001890,BEN-0170,Plus,2025-01,2025-01-19,8109,mobile_money,760.864.4134x327,PAY-004
DISB-001654,AUTH-001731,BEN-0154,Plus,2026-05,2026-06-05,7951,mobile_money,(854)878-1376x742,PAY-002
DISB-000761,AUTH-000801,BEN-0071,Plus,2026-02,2026-02-15,7976,mobile_money,+1-609-901-0016x761,PAY-004
DISB-000667,AUTH-000703,BEN-0062,Tech,2026-01,2026-03-28,12092,bank,249.854.5089x2038,PAY-003
DISB-000818,AUTH-000858,BEN-0075,Scholarship,2025-12,2026-01-01,14758,bank,986.363.1779,PAY-001
DISB-000813,AUTH-000853,BEN-0075,Scholarship,2026-03,2026-03-29,14868,mobile_money,986.363.1779,PAY-003
DISB-001434,AUTH-001508,BEN-0133,Scholarship,2026-06,2026-07-08,14741,mobile_money,(867)996-9278,PAY-002
DISB-001521,AUTH-001595,BEN-0141,Plus,2025-02,2025-02-26,8050,mobile_money,257-517-3203,PAY-001
DISB-000136,AUTH-000140,BEN-0012,Plus,2025-11,2025-11-16,7849,mobile_money,001-220-429-7021x3556,PAY-002
DISB-000117,AUTH-000119,BEN-0010,Tech,2026-02,2026-03-12,12022,mobile_money,+1-319-952-0585x27722,PAY-001
DISB-001455,AUTH-001529,BEN-0135,Vocational,2025-01,2025-02-16,9870,bank,+1-249-640-7929x049,PAY-003
DISB-001715,AUTH-001793,BEN-0159,Plus,2025-04,2025-05-21,10149,bank,293.389.1190x83342,PAY-002
DISB-001142,AUTH-001204,BEN-0106,Scholarship,2025-05,2025-05-17,14738,mobile_money,(901)836-7303x7183,PAY-004
DISB-000627,AUTH-000660,BEN-0058,Plus,2025-08,2025-09-11,7926,mobile_money,372-751-3552,PAY-003
DISB-000271,AUTH-000291,BEN-0025,Plus,2025-04,2025-04-15,7864,mobile_money,971.239.7187x07286,PAY-001
DISB-000643,AUTH-000677,BEN-0060,Plus,2025-10,2025-11-14,8037,mobile_money,001-687-920-5061,PAY-004
DISB-001821,AUTH-001910,BEN-0171,Plus,2025-11,2025-12-17,7083,mobile_money,(406)534-5911,PAY-001
DISB-001921,AUTH-002013,BEN-0181,Tech,2026-01,06/04/2026,8341,bank,249.854.5089x2038,PAY-003
DISB-000531,AUTH-000562,BEN-0048,Tech,2026-05,2026-05-28,10239,mobile_money,(761)888-9241x41832,PAY-002
DISB-000896,AUTH-000945,BEN-0083,Plus,2026-04,2026-05-18,7843,mobile_money,(607)350-1102,PAY-003
DISB-001015,AUTH-001074,BEN-0095,Tech,2025-02,2025-02-25,12097,bank,692.805.3021,PAY-004
DISB-001710,AUTH-001788,BEN-0159,Plus,2025-06,2025-06-26,8080,bank,293.389.1190x83342,PAY-002
DISB-000519,AUTH-000550,BEN-0047,Scholarship,2025-02,2025-02-28,14839,bank,+1-383-264-0376x137,PAY-002
DISB-001191,AUTH-001257,BEN-0111,Scholarship,2025-05,2025-05-26,14816,mobile_money,555.885.5665x939,PAY-002
DISB-000738,AUTH-000777,BEN-0069,Tech,2025-03,2025-03-13,11868,bank,352.450.0743x2927,PAY-001
DISB-000857,AUTH-000897,BEN-0079,Plus,2026-05,2026-06-14,7841,mobile_money,880.557.1983,PAY-003
DISB-000081,AUTH-000081,BEN-0007,Vocational,2025-10,2025-10-27,9981,bank,+1-937-994-7383x47359,PAY-004
DISB-000235,AUTH-000247,BEN-0022,Scholarship,2025-03,22/03/2025,11992,bank,+1-293-280-2620x6724,PAY-003
DISB-001640,AUTH-001717,BEN-0153,Vocational,2025-02,2025-03-07,9944,bank,317-702-8140x69375,PAY-001
DISB-001189,AUTH-001255,BEN-0110,Vocational,2025-08,2025-09-07,10184,bank,001-365-309-4801x4138,PAY-003
DISB-000381,AUTH-000405,BEN-0035,Plus,2025-01,2025-01-21,7997,mobile_money,698.926.2244,PAY-004
DISB-000166,AUTH-000174,BEN-0015,Vocational,2026-05,2026-05-23,10079,mobile_money,414-438-4249x8182,PAY-003
DISB-001359,AUTH-001433,BEN-0127,Vocational,2025-04,2025-05-05,9908,bank,923.207.6810x40915,PAY-002
DISB-000175,AUTH-000183,BEN-0016,Vocational,2026-03,2026-03-25,8803,bank,+1-464-771-0276x77359,PAY-002
DISB-000194,AUTH-000203,BEN-0018,Tech,2025-03,2025-04-08,11938,bank,478.549.9121x65585,PAY-004
DISB-001025,AUTH-001084,BEN-0096,Plus,2026-02,2026-03-01,7879,bank,248.994.7697x35779,PAY-001
DISB-000599,AUTH-000632,BEN-0055,Tech,2025-12,2026-01-03,11834,mobile_money,576-287-0146x2638,PAY-003
DISB-000856,AUTH-000896,BEN-0079,Plus,2026-03,2026-04-08," KES 7,977 ",bank,880.557.1983,PAY-003
DISB-000376,AUTH-000399,BEN-0034,Tech,2025-06,2025-06-24,12080,mobile_money,342-262-6551,PAY-003
DISB-001539,AUTH-001613,BEN-0143,Scholarship,2025-12,2026-01-02,15077,bank,(225)982-7390x21962,PAY-004
DISB-001545,AUTH-001619,BEN-0144,Scholarship,2026-05,2026-05-22,15179,mobile_money,556-908-3318x1958,PAY-002
DISB-000959,AUTH-001014,BEN-0089,Vocational,2026-01,,9961,bank,(566)859-1846,PAY-002
DISB-001518,AUTH-001592,BEN-0141,Plus,2025-04,2025-04-27,7852,bank,257-517-3203,PAY-003
DISB-000157,AUTH-000165,BEN-0015,Vocational,2025-11,2025-11-11,12285,bank,414-438-4249x8182,PAY-002
DISB-001314,AUTH-001385,BEN-0122,Vocational,2025-01,2025-02-06,9811,bank,209.940.7778,PAY-001
DISB-001866,AUTH-001955,BEN-0175,Vocational,2025-09,2025-09-17,9886,mobile_money,(774)856-4494,PAY-002
DISB-000064,AUTH-000064,BEN-0006,Vocational,2026-05,2026-06-01,10023,bank,(752)981-6850x5423,PAY-003
DISB-000809,AUTH-000849,BEN-0075,Scholarship,2026-02,05/03/2026,15074,mobile_money,986.363.1779,PAY-001
DISB-001268,AUTH-001337,BEN-0117,Vocational,2026-01,2026-01-16,10051,bank,584.404.6084,PAY-004
DISB-000590,AUTH-000623,BEN-0054,Vocational,2026-02,2026-02-16,10094,bank,9132721510,PAY-003
DISB-000177,AUTH-000185,BEN-0016,Vocational,2025-03,2025-03-17,9846,mobile_money,+1-464-771-0276x77359,PAY-003
DISB-000432,AUTH-000458,BEN-0039,Vocational,2025-04,2025-05-09,10053,bank,801-905-1238x2825,PAY-004
DISB-001311,AUTH-001382,BEN-0122,Vocational,2026-03,2026-04-13,9810,bank,209.940.7778,PAY-002
DISB-001853,AUTH-001942,BEN-0174,Plus,2025-04,2025-04-19,7943,mobile_money,+1-736-269-4118x00537,PAY-004
DISB-001318,AUTH-001389,BEN-0122,Vocational,2025-09,2025-09-25,9816,mobile_money,209.940.7778,PAY-004
DISB-000996,AUTH-001053,BEN-0092,Scholarship,2025-04,2025-04-28,10915,mobile_money,+1-368-865-0863x7659,PAY-002
DISB-001680,AUTH-001757,BEN-0156,Scholarship,2025-07,2025-07-26," KES 15,128 ",mobile_money,372-552-0456x50448,PAY-003
DISB-000379,AUTH-000403,BEN-0034,Tech,2025-11,2025-12-07,12011,mobile_money,342-262-6551,PAY-001
DISB-001149,AUTH-001211,BEN-0106,Scholarship,2025-09,2025-10-09," KES 15,286 ",bank,(901)836-7303x7183,PAY-004
DISB-000150,AUTH-000155,BEN-0013,Tech,2025-02,2025-03-06,9400,mobile_money,712.317.2715,PAY-002
DISB-002134,AUTH-002231,BEN-0199,Tech,2025-05,2025-06-12,11770,bank,+1-908-804-6619x63990,PAY-001
DISB-000637,AUTH-000671,BEN-0059,Vocational,2025-07,10/04/2026,12291,bank,249.854.5089x2038,PAY-002
DISB-000295,AUTH-000316,BEN-0027,Plus,2025-01,2025-01-27,7909,bank,6675383028,PAY-002
DISB-000838,AUTH-000878,BEN-0077,Scholarship,2025-07,2025-08-06,14922,bank,498.427.0808x697,PAY-003
DISB-000956,AUTH-001011,BEN-0088,Scholarship,2025-11,2025-12-03,14897,bank,(929)592-7503,PAY-004
DISB-000834,AUTH-000874,BEN-0077,Scholarship,2026-06,2026-06-16,15082,bank,498.427.0808x697,PAY-003
DISB-001419,AUTH-001493,BEN-0132,Scholarship,2026-05,2026-05-15,15118,mobile_money,8365965666,PAY-001
DISB-001209,AUTH-001275,BEN-0112,Scholarship,2026-03,2026-03-24,14990,mobile_money,2489889921,PAY-004
DISB-001405,AUTH-001479,BEN-0131,Tech,2025-08,2025-09-13,11991,bank,296-457-0132,PAY-003
DISB-001202,AUTH-001268,BEN-0112,Scholarship,2026-01,2026-01-24,15030,mobile_money,2489889921,PAY-004
DISB-001585,AUTH-001661,BEN-0149,Vocational,2025-07,2025-07-31," KES 9,943 ",bank,001-408-350-1657x9055,PAY-002
DISB-001667,AUTH-001744,BEN-0155,Vocational,2025-07,2025-07-15,10135,mobile_money,001-647-687-3002,PAY-004
DISB-001386,AUTH-001460,BEN-0129,Tech,2026-04,2026-05-04,12189,mobile_money,817.447.7332x945,PAY-002
DISB-000868,AUTH-000908,BEN-0079,Plus,2025-09,2025-09-18,7885,bank,880.557.1983,PAY-001
DISB-000167,AUTH-000175,BEN-0015,Vocational,2025-10,2025-10-24,9953,bank,414-438-4249x8182,PAY-003
DISB-000644,AUTH-000678,BEN-0060,Plus,2026-01,2026-01-27,7948,mobile_money,001-687-920-5061,PAY-003
DISB-000821,AUTH-000861,BEN-0076,Vocational,2025-07,2025-08-01,10083,mobile_money,758.799.7571x130,PAY-003
DISB-001701,AUTH-001779,BEN-0158,Scholarship,2026-02,2026-03-22," KES 15,130 ",bank,249.854.5089x2038,PAY-003
DISB-000971,AUTH-001027,BEN-0090,Vocational,2026-01,2026-02-05,9919,bank,477.439.2603x0299,PAY-004
DISB-000232,AUTH-000243,BEN-0021,Vocational,2025-05,2025-06-09,10169,bank,+1-547-533-8484x2199,PAY-002
DISB-000810,AUTH-000850,BEN-0075,Scholarship,2025-05,30/05/2025,15190,bank,986.363.1779,PAY-004
DISB-001529,AUTH-001603,BEN-0143,Scholarship,2025-04,2025-04-27,15004,mobile_money,(225)982-7390x21962,PAY-001
DISB-001246,AUTH-001315,BEN-0116,Plus,2025-07,2025-08-08,8061,bank,+1-301-764-5104x6368,PAY-004
DISB-000074,AUTH-000074,BEN-0007,Vocational,2026-05,2026-05-28,10060,mobile_money,+1-937-994-7383x47359,PAY-001
